Wall time,Step,Value
1680989454.9201531,1213,52.678375244140625
1680989702.611332,1214,53.03778839111328
1680989950.391574,1215,52.97146987915039
1680990198.198983,1216,52.53992462158203
1680991188.9524646,1220,52.15520095825195
1680992427.6022313,1225,54.44984817504883
1680992675.2781382,1226,53.29445266723633
1680993170.6746027,1228,53.00006866455078
1680993418.3313985,1229,52.31841278076172
1680993666.001422,1230,53.981754302978516
1680994409.107763,1233,53.69807052612305
1680994656.772206,1234,52.984561920166016
1680994904.4702213,1235,52.395294189453125
1680995151.9836988,1236,52.91522979736328
1680995399.6862218,1237,53.34804916381836
1680995647.3410807,1238,51.83470916748047
1680995895.1696863,1239,52.81809616088867
1680996142.8422823,1240,53.01091003417969
1680996887.1479456,1243,52.473670959472656
1680997134.8442376,1244,52.98072814941406
1680997382.322205,1245,53.16779327392578
1680997877.7631085,1247,52.737632751464844
1680998125.440032,1248,52.67351531982422
1680998620.967469,1250,52.16936492919922
1680998869.4264846,1251,53.75127029418945
1680999612.6099591,1254,53.386383056640625
1680999860.182231,1255,51.94374084472656
1681000107.9997654,1256,53.783267974853516
1681000355.583034,1257,52.51943588256836
1681000603.2408874,1258,52.76106262207031
1681000850.9455829,1259,51.81929397583008
1681001098.661074,1260,53.13454818725586
1681001594.047181,1262,52.278785705566406
1681001841.7796443,1263,53.19683837890625
1681002089.4465218,1264,52.91117477416992
1681002337.060629,1265,52.08076858520508
1681002584.7479694,1266,52.05720520019531
1681002832.58147,1267,52.76167678833008
1681003327.9915073,1269,52.639892578125
1681004070.855958,1272,52.4458122253418
1681004318.5266476,1273,52.73382568359375
1681004813.9239426,1275,52.28749084472656
1681005804.5880885,1279,52.397823333740234
1681006052.3743398,1280,52.185325622558594
1681006547.6117806,1282,53.117164611816406
1681006795.3320963,1283,52.38182830810547
1681007538.6592503,1286,52.81037139892578
1681008033.9592283,1288,51.7128791809082
1681008281.626562,1289,53.21053695678711
1681008529.4834554,1290,53.40995407104492
1681009024.948767,1292,53.09376525878906
1681009272.6522126,1293,52.09295654296875
1681009520.3470087,1294,53.15845489501953
1681009768.1603644,1295,52.958927154541016
1681010263.515325,1297,52.355987548828125
1681010511.208625,1298,52.52359390258789
1681010758.994358,1299,53.471031188964844
1681011006.710773,1300,52.27264404296875
1681011255.5043957,1301,52.6806755065918
1681011751.3209603,1303,52.5574836730957
1681012000.4204717,1304,53.0124626159668
1681012248.0869,1305,52.85258865356445
1681012743.531544,1307,52.887149810791016
1681012991.2454472,1308,53.1658821105957
1681013734.4930313,1311,52.50812530517578
1681014229.840254,1313,53.094058990478516
1681014477.7526674,1314,52.35023880004883
1681014973.2486308,1316,52.739986419677734
1681015220.9538329,1317,52.645233154296875
1681015468.7479677,1318,52.87699508666992
1681015716.496837,1319,53.02962112426758
1681015964.3090668,1320,53.43649673461914
1681016212.1103137,1321,52.420570373535156
1681016459.78715,1322,53.19208526611328
1681017203.07164,1325,52.17032241821289
1681017450.8801627,1326,52.86604309082031
1681017698.4475892,1327,52.25636672973633
1681017946.185029,1328,52.48774337768555
1681018193.9467525,1329,52.362205505371094
1681018441.7884398,1330,52.07011413574219
1681018689.4596982,1331,52.637184143066406
1681019184.8837194,1333,52.72089767456055
1681019432.8038707,1334,52.370609283447266
1681019680.617919,1335,52.692108154296875
1681019928.335322,1336,52.94915008544922
1681020176.0883937,1337,52.406578063964844
1681020423.7973423,1338,51.588199615478516
1681021167.0284126,1341,52.00619125366211
1681021910.18474,1344,53.03531265258789
1681022405.7407076,1346,52.35237121582031
1681022901.5382557,1348,52.57655334472656
1681023149.3382223,1349,53.39632034301758
1681023397.220412,1350,51.941490173339844
1681023645.6696367,1351,52.793941497802734
1681023893.501739,1352,52.83656311035156
1681024884.63516,1356,53.185203552246094
1681025875.611956,1360,52.551265716552734
1681026371.0628474,1362,52.21718978881836
1681026618.7585735,1363,52.817752838134766
1681026866.474331,1364,52.614498138427734
1681027361.8483605,1366,52.695735931396484
1681027609.656641,1367,52.77756118774414
1681027857.5199971,1368,52.74068832397461
1681028600.9761443,1371,52.48115539550781
1681028848.760619,1372,52.59315490722656
1681029344.7783928,1374,53.399810791015625
1681029592.5191908,1375,52.959144592285156
1681029840.160892,1376,53.26145553588867
1681030335.6568568,1378,52.976219177246094
1681030583.473189,1379,52.399173736572266
1681030831.117781,1380,52.5444450378418
1681031326.57949,1382,52.6356201171875
1681031574.4478526,1383,52.25853729248047
1681032070.2243884,1385,52.35315704345703
1681032317.8939173,1386,52.8742561340332
1681032565.6203837,1387,53.011436462402344
1681032813.4098146,1388,52.927940368652344
1681033061.2259574,1389,52.76665496826172
1681033308.966109,1390,52.61116409301758
1681033804.6082482,1392,52.18238830566406
1681034052.3975842,1393,52.259422302246094
1681034795.7881973,1396,52.537784576416016
1681036035.5079367,1401,52.464622497558594
1681037026.6749873,1405,52.004180908203125
1681039008.710508,1413,52.472984313964844
1681039256.4193897,1414,52.40934753417969
1681039504.3804665,1415,52.33198165893555
1681039752.1849146,1416,52.8510856628418
1681039999.8824935,1417,53.375797271728516
1681040743.5008519,1420,53.23871612548828
1681040991.2080724,1421,52.85519790649414
1681041486.7911823,1423,52.62352752685547
1681041734.4971056,1424,52.70280456542969
1681042230.469052,1426,53.00894546508789
1681042478.244794,1427,52.99102783203125
1681042725.938439,1428,53.111785888671875
1681042973.8273609,1429,52.91740798950195
1681043469.4409592,1431,52.97751998901367
1681043717.1069763,1432,52.849185943603516
1681043964.8816252,1433,52.6878547668457
1681044212.7600367,1434,52.655391693115234
1681044460.7030392,1435,52.20738983154297
1681044956.2617257,1437,52.19483184814453
1681045203.8892028,1438,53.06055450439453
1681045451.6248286,1439,52.607818603515625
1681045947.287065,1441,52.44359588623047
1681046442.756159,1443,52.29268264770508
1681046690.5205388,1444,52.73918151855469
1681047929.5903723,1449,52.5078125
1681048426.1135542,1451,52.65989685058594
1681049418.49523,1455,52.846954345703125
1681049666.2216763,1456,52.228607177734375
1681049913.9613,1457,51.739036560058594
1681050905.3456533,1461,52.3853645324707
1681051400.7633767,1463,52.23986053466797
1681052143.8939886,1466,52.491146087646484
1681052391.6079779,1467,52.468589782714844
1681053135.027701,1470,52.564693450927734
1681053382.937215,1471,52.62297821044922
1681054126.508288,1474,51.399959564208984
1681054374.4441504,1475,51.7624397277832
1681055117.8981798,1478,52.31166458129883
1681055365.766953,1479,52.71763229370117
1681055613.630544,1480,52.55596923828125
1681055861.383234,1481,52.5274543762207
1681056109.2360902,1482,52.23031997680664
1681056357.01085,1483,51.880863189697266
1681056604.7575269,1484,52.10039520263672
1681057100.247691,1486,51.968692779541016
1681057349.46736,1487,52.67441940307617
1681057597.2670019,1488,52.300106048583984
1681057844.9371793,1489,52.46038055419922
1681058092.809922,1490,52.0995979309082
1681058340.574931,1491,52.745994567871094
1681058588.4207833,1492,53.35894775390625
1681058836.2322328,1493,52.79317855834961
1681059084.0848386,1494,52.797691345214844
1681060075.2557056,1498,52.63921356201172
1681060819.5288613,1501,51.88516616821289
1681061067.257261,1502,52.25709533691406
1681061315.1308382,1503,52.32105255126953
1681061562.9998116,1504,51.150672912597656
1681062058.3782206,1506,52.48899841308594
1681062306.3497198,1507,52.24505615234375
1681062554.1292508,1508,52.430206298828125
1681062801.8694313,1509,52.19751739501953
1681063049.7716563,1510,52.169376373291016
1681063297.553983,1511,52.083065032958984
1681063545.43633,1512,52.237186431884766
1681063793.2398648,1513,52.27996826171875
1681064041.1157207,1514,52.85536575317383
1681064784.6166074,1517,52.194149017333984
1681065280.4628406,1519,52.124534606933594
1681065528.2606997,1520,52.574134826660156
1681066519.7023346,1524,52.66078186035156
1681066767.5787354,1525,53.176841735839844
1681067015.372276,1526,51.2607421875
1681067511.109288,1528,51.8731689453125
1681067758.9247599,1529,52.974281311035156
1681068502.8293536,1532,52.172821044921875
1681069246.288664,1535,52.305076599121094
1681069741.7730923,1537,52.3286018371582
1681070733.171831,1541,52.17708206176758
1681070980.9837677,1542,52.357078552246094
1681071228.6517384,1543,52.5800666809082
1681071476.5348604,1544,52.12059020996094
1681072220.1029904,1547,52.70242691040039
1681072715.6532574,1549,53.04203796386719
1681072963.3876808,1550,53.01609802246094
1681073212.0218976,1551,52.46119689941406
1681073459.8711278,1552,52.466068267822266
1681073707.5774,1553,51.904884338378906
1681074202.987035,1555,52.79962158203125
1681074450.7369256,1556,51.918941497802734
1681075194.0919802,1559,52.725685119628906
1681075441.845685,1560,51.694984436035156
1681075689.5104098,1561,52.696266174316406
1681075937.0053332,1562,51.86878967285156
1681076184.6130261,1563,52.94038391113281
1681076432.2313876,1564,52.58173751831055
1681077670.0648777,1569,51.14485168457031
1681077917.489805,1570,52.5668830871582
1681078164.9009144,1571,50.993995666503906
1681079401.718389,1576,52.82707595825195
1681079896.4313254,1578,51.848323822021484
1681080143.8366344,1579,52.393096923828125
1681080391.3406072,1580,52.09361267089844
1681080638.6677938,1581,52.98699951171875
1681081133.4717522,1583,51.88565444946289
1681081380.940736,1584,51.45914840698242
1681081628.2604704,1585,52.44573211669922
1681081875.7359943,1586,51.68780517578125
1681082122.9649408,1587,51.84791564941406
1681082370.315797,1588,51.87152099609375
1681082617.6720479,1589,51.64516067504883
1681083112.5781343,1591,51.30927276611328
1681083607.3636837,1593,52.71329879760742
1681083854.7078505,1594,52.52024841308594
1681084102.0347636,1595,51.78091049194336
1681084596.7790525,1597,51.51519012451172
1681084844.1650786,1598,53.02668762207031
1681085338.8779178,1600,52.09450149536133
1681085834.4348373,1602,51.583580017089844
1681086081.8035867,1603,52.15272903442383
1681086329.0733676,1604,52.265525817871094
1681086576.4827838,1605,51.97199630737305
1681086823.7445967,1606,52.29368591308594
1681087071.0784993,1607,51.541595458984375
1681087566.0095675,1609,52.34922409057617
1681087813.3913457,1610,52.547080993652344
1681088060.7186954,1611,52.44707489013672
1681088308.201015,1612,51.94595718383789
1681088555.6225398,1613,51.904029846191406
1681088802.9305966,1614,51.205711364746094
1681089050.4344509,1615,52.498130798339844
1681089297.910916,1616,51.44951629638672
1681089792.8143766,1618,52.38015365600586
1681090040.305067,1619,51.61853790283203
1681090287.7466636,1620,51.390811920166016
1681090535.072735,1621,52.5444221496582
1681091525.1594865,1625,52.024688720703125
1681091773.2714202,1626,51.459049224853516
